CHROM	FRAG_START	FRAG_STOP	STRAND	DESCRITION	MODEL
Chr9	21911963	21912683	-	"ID=LOC_Os09g38020.1;Name=LOC_Os09g38020.1;Parent=LOC_Os09g38020"	LOC_Os09g38020.1
Chr9	20938463	20939730	-	"ID=LOC_Os09g36280.1;Name=LOC_Os09g36280.1;Parent=LOC_Os09g36280"	LOC_Os09g36280.1
Chr9	20942490	20945913	+	"ID=LOC_Os09g36290.1;Name=LOC_Os09g36290.1;Parent=LOC_Os09g36290"	LOC_Os09g36290.1
Chr9	20945915	20952936	-	"ID=LOC_Os09g36300.1;Name=LOC_Os09g36300.1;Parent=LOC_Os09g36300"	LOC_Os09g36300.1
Chr9	21391774	21397949	+	"ID=LOC_Os09g37100.1;Name=LOC_Os09g37100.1;Parent=LOC_Os09g37100"	LOC_Os09g37100.1
Chr9	21450580	21452648	+	"ID=LOC_Os09g37180.1;Name=LOC_Os09g37180.1;Parent=LOC_Os09g37180"	LOC_Os09g37180.1
Chr9	20522699	20525471	-	"ID=LOC_Os09g35680.1;Name=LOC_Os09g35680.1;Parent=LOC_Os09g35680"	LOC_Os09g35680.1
Chr9	20528479	20532250	-	"ID=LOC_Os09g35690.1;Name=LOC_Os09g35690.1;Parent=LOC_Os09g35690"	LOC_Os09g35690.1
Chr9	21922889	21926057	-	"ID=LOC_Os09g38040.1;Name=LOC_Os09g38040.1;Parent=LOC_Os09g38040"	LOC_Os09g38040.1
Chr9	21488133	21495408	+	"ID=LOC_Os09g37230.1;Name=LOC_Os09g37230.1;Parent=LOC_Os09g37230"	LOC_Os09g37230.1
Chr9	20534165	20534954	+	"ID=LOC_Os09g35700.1;Name=LOC_Os09g35700.1;Parent=LOC_Os09g35700"	LOC_Os09g35700.1
Chr9	20535270	20540257	-	"ID=LOC_Os09g35710.1;Name=LOC_Os09g35710.1;Parent=LOC_Os09g35710"	LOC_Os09g35710.1
Chr9	21930991	21934963	+	"ID=LOC_Os09g38060.2;Name=LOC_Os09g38060.2;Parent=LOC_Os09g38060"	LOC_Os09g38060.2
Chr9	20962030	20967594	-	"ID=LOC_Os09g36320.1;Name=LOC_Os09g36320.1;Parent=LOC_Os09g36320"	LOC_Os09g36320.1
Chr9	20983729	20986379	-	"ID=LOC_Os09g36360.1;Name=LOC_Os09g36360.1;Parent=LOC_Os09g36360"	LOC_Os09g36360.1
Chr9	21525950	21529866	-	"ID=LOC_Os09g37270.1;Name=LOC_Os09g37270.1;Parent=LOC_Os09g37270"	LOC_Os09g37270.1
Chr9	21537988	21542949	-	"ID=LOC_Os09g37280.1;Name=LOC_Os09g37280.1;Parent=LOC_Os09g37280"	LOC_Os09g37280.1
Chr9	20541751	20548192	-	"ID=LOC_Os09g35720.1;Name=LOC_Os09g35720.1;Parent=LOC_Os09g35720"	LOC_Os09g35720.1
Chr9	21945942	21949026	+	"ID=LOC_Os09g38090.1;Name=LOC_Os09g38090.1;Parent=LOC_Os09g38090"	LOC_Os09g38090.1
Chr9	21956392	21957337	-	"ID=LOC_Os09g38110.1;Name=LOC_Os09g38110.1;Parent=LOC_Os09g38110"	LOC_Os09g38110.1
Chr9	21963498	21968222	+	"ID=LOC_Os09g38130.1;Name=LOC_Os09g38130.1;Parent=LOC_Os09g38130"	LOC_Os09g38130.1
Chr9	21028966	21032022	+	"ID=LOC_Os09g36440.1;Name=LOC_Os09g36440.1;Parent=LOC_Os09g36440"	LOC_Os09g36440.1
Chr9	20587580	20588660	-	"ID=LOC_Os09g35780.1;Name=LOC_Os09g35780.1;Parent=LOC_Os09g35780"	LOC_Os09g35780.1
Chr9	20591230	20595143	-	"ID=LOC_Os09g35790.1;Name=LOC_Os09g35790.1;Parent=LOC_Os09g35790"	LOC_Os09g35790.1
Chr9	20600604	20603003	-	"ID=LOC_Os09g35800.1;Name=LOC_Os09g35800.1;Parent=LOC_Os09g35800"	LOC_Os09g35800.1
Chr9	22013749	22015250	+	"ID=LOC_Os09g38239.1;Name=LOC_Os09g38239.1;Parent=LOC_Os09g38239"	LOC_Os09g38239.1
Chr9	22029199	22032739	+	"ID=LOC_Os09g38268.1;Name=LOC_Os09g38268.1;Parent=LOC_Os09g38268"	LOC_Os09g38268.1
Chr9	21033055	21036507	-	"ID=LOC_Os09g36450.1;Name=LOC_Os09g36450.1;Parent=LOC_Os09g36450"	LOC_Os09g36450.1
Chr9	21050634	21054020	+	"ID=LOC_Os09g36480.1;Name=LOC_Os09g36480.1;Parent=LOC_Os09g36480"	LOC_Os09g36480.1
Chr9	21568288	21570887	+	"ID=LOC_Os09g37344.1;Name=LOC_Os09g37344.1;Parent=LOC_Os09g37344"	LOC_Os09g37344.1
Chr9	21577454	21578039	+	"ID=LOC_Os09g37369.1;Name=LOC_Os09g37369.1;Parent=LOC_Os09g37369"	LOC_Os09g37369.1
Chr9	21584028	21584724	+	"ID=LOC_Os09g37394.1;Name=LOC_Os09g37394.1;Parent=LOC_Os09g37394"	LOC_Os09g37394.1
Chr9	21586113	21586782	+	"ID=LOC_Os09g37400.1;Name=LOC_Os09g37400.1;Parent=LOC_Os09g37400"	LOC_Os09g37400.1
Chr9	20605827	20609370	-	"ID=LOC_Os09g35810.1;Name=LOC_Os09g35810.1;Parent=LOC_Os09g35810"	LOC_Os09g35810.1
Chr9	22041967	22045393	-	"ID=LOC_Os09g38320.1;Name=LOC_Os09g38320.1;Parent=LOC_Os09g38320"	LOC_Os09g38320.1
Chr9	22048464	22057029	-	"ID=LOC_Os09g38330.1;Name=LOC_Os09g38330.1;Parent=LOC_Os09g38330"	LOC_Os09g38330.1
Chr9	21061116	21062797	-	"ID=LOC_Os09g36520.1;Name=LOC_Os09g36520.1;Parent=LOC_Os09g36520"	LOC_Os09g36520.1
Chr9	21064008	21068735	-	"ID=LOC_Os09g36530.1;Name=LOC_Os09g36530.1;Parent=LOC_Os09g36530"	LOC_Os09g36530.1
Chr9	21599723	21600187	+	"ID=LOC_Os09g37460.1;Name=LOC_Os09g37460.1;Parent=LOC_Os09g37460"	LOC_Os09g37460.1
Chr9	21602929	21603542	-	"ID=LOC_Os09g37480.1;Name=LOC_Os09g37480.1;Parent=LOC_Os09g37480"	LOC_Os09g37480.1
Chr9	21604588	21605172	-	"ID=LOC_Os09g37490.1;Name=LOC_Os09g37490.1;Parent=LOC_Os09g37490"	LOC_Os09g37490.1
Chr9	21609269	21610023	+	"ID=LOC_Os09g37500.1;Name=LOC_Os09g37500.1;Parent=LOC_Os09g37500"	LOC_Os09g37500.1
Chr9	21610090	21613089	-	"ID=LOC_Os09g37510.1;Name=LOC_Os09g37510.1;Parent=LOC_Os09g37510"	LOC_Os09g37510.1
Chr9	20613388	20625866	+	"ID=LOC_Os09g35830.4;Name=LOC_Os09g35830.4;Parent=LOC_Os09g35830"	LOC_Os09g35830.4
Chr9	20629717	20633528	+	"ID=LOC_Os09g35850.1;Name=LOC_Os09g35850.1;Parent=LOC_Os09g35850"	LOC_Os09g35850.1
Chr9	20646397	20649993	-	"ID=LOC_Os09g35880.1;Name=LOC_Os09g35880.1;Parent=LOC_Os09g35880"	LOC_Os09g35880.1
Chr9	22092164	22095301	-	"ID=LOC_Os09g38370.1;Name=LOC_Os09g38370.1;Parent=LOC_Os09g38370"	LOC_Os09g38370.1
Chr9	22098463	22101177	+	"ID=LOC_Os09g38390.1;Name=LOC_Os09g38390.1;Parent=LOC_Os09g38390"	LOC_Os09g38390.1
Chr9	22107352	22111699	-	"ID=LOC_Os09g38410.1;Name=LOC_Os09g38410.1;Parent=LOC_Os09g38410"	LOC_Os09g38410.1
Chr9	21098267	21101213	+	"ID=LOC_Os09g36580.1;Name=LOC_Os09g36580.1;Parent=LOC_Os09g36580"	LOC_Os09g36580.1
Chr9	21653048	21655333	+	"ID=LOC_Os09g37570.1;Name=LOC_Os09g37570.1;Parent=LOC_Os09g37570"	LOC_Os09g37570.1
Chr9	20654707	20659187	+	"ID=LOC_Os09g35890.1;Name=LOC_Os09g35890.1;Parent=LOC_Os09g35890"	LOC_Os09g35890.1
Chr9	20659712	20660371	+	"ID=LOC_Os09g35900.1;Name=LOC_Os09g35900.1;Parent=LOC_Os09g35900"	LOC_Os09g35900.1
Chr9	20671754	20673282	+	"ID=LOC_Os09g35910.1;Name=LOC_Os09g35910.1;Parent=LOC_Os09g35910"	LOC_Os09g35910.1
Chr9	20673831	20678640	-	"ID=LOC_Os09g35920.1;Name=LOC_Os09g35920.1;Parent=LOC_Os09g35920"	LOC_Os09g35920.1
Chr9	22114200	22119990	-	"ID=LOC_Os09g38420.1;Name=LOC_Os09g38420.1;Parent=LOC_Os09g38420"	LOC_Os09g38420.1
Chr9	22130437	22135245	+	"ID=LOC_Os09g38440.1;Name=LOC_Os09g38440.1;Parent=LOC_Os09g38440"	LOC_Os09g38440.1
Chr9	21110924	21114651	-	"ID=LOC_Os09g36600.1;Name=LOC_Os09g36600.1;Parent=LOC_Os09g36600"	LOC_Os09g36600.1
Chr9	21131907	21134241	-	"ID=LOC_Os09g36619.3;Name=LOC_Os09g36619.3;Parent=LOC_Os09g36619"	LOC_Os09g36619.3
Chr9	21134490	21136832	+	"ID=LOC_Os09g36630.1;Name=LOC_Os09g36630.1;Parent=LOC_Os09g36630"	LOC_Os09g36630.1
Chr9	21146017	21149075	+	"ID=LOC_Os09g36650.1;Name=LOC_Os09g36650.1;Parent=LOC_Os09g36650"	LOC_Os09g36650.1
Chr9	21677478	21680309	+	"ID=LOC_Os09g37600.1;Name=LOC_Os09g37600.1;Parent=LOC_Os09g37600"	LOC_Os09g37600.1
Chr9	21681127	21687585	+	"ID=LOC_Os09g37610.1;Name=LOC_Os09g37610.1;Parent=LOC_Os09g37610"	LOC_Os09g37610.1
Chr9	21686048	21688767	-	"ID=LOC_Os09g37620.1;Name=LOC_Os09g37620.1;Parent=LOC_Os09g37620"	LOC_Os09g37620.1
Chr9	20716413	20721136	-	"ID=LOC_Os09g35960.1;Name=LOC_Os09g35960.1;Parent=LOC_Os09g35960"	LOC_Os09g35960.1
Chr9	20724892	20727999	-	"ID=LOC_Os09g35970.1;Name=LOC_Os09g35970.1;Parent=LOC_Os09g35970"	LOC_Os09g35970.1
Chr9	20731589	20734724	-	"ID=LOC_Os09g35980.1;Name=LOC_Os09g35980.1;Parent=LOC_Os09g35980"	LOC_Os09g35980.1
Chr9	22134460	22137041	-	"ID=LOC_Os09g38450.1;Name=LOC_Os09g38450.1;Parent=LOC_Os09g38450"	LOC_Os09g38450.1
Chr9	22152674	22155609	-	"ID=LOC_Os09g38500.1;Name=LOC_Os09g38500.1;Parent=LOC_Os09g38500"	LOC_Os09g38500.1
Chr9	21155956	21157945	-	"ID=LOC_Os09g36680.1;Name=LOC_Os09g36680.1;Parent=LOC_Os09g36680"	LOC_Os09g36680.1
Chr9	21165182	21167650	-	"ID=LOC_Os09g36700.1;Name=LOC_Os09g36700.1;Parent=LOC_Os09g36700"	LOC_Os09g36700.1
Chr9	21171653	21174067	+	"ID=LOC_Os09g36710.1;Name=LOC_Os09g36710.1;Parent=LOC_Os09g36710"	LOC_Os09g36710.1
Chr9	19863184	19866297	+	"ID=LOC_Os09g33630.2;Name=LOC_Os09g33630.2;Parent=LOC_Os09g33630"	LOC_Os09g33630.2
Chr9	19878388	19882206	+	"ID=LOC_Os09g33670.1;Name=LOC_Os09g33670.1;Parent=LOC_Os09g33670"	LOC_Os09g33670.1
Chr9	20179714	20183035	+	"ID=LOC_Os09g34180.1;Name=LOC_Os09g34180.1;Parent=LOC_Os09g34180"	LOC_Os09g34180.1
Chr9	20196708	20203852	+	"ID=LOC_Os09g34214.1;Name=LOC_Os09g34214.1;Parent=LOC_Os09g34214"	LOC_Os09g34214.1
Chr9	18953621	18956664	-	"ID=LOC_Os09g31454.1;Name=LOC_Os09g31454.1;Parent=LOC_Os09g31454"	LOC_Os09g31454.1
Chr9	18957647	18959390	-	"ID=LOC_Os09g31458.1;Name=LOC_Os09g31458.1;Parent=LOC_Os09g31458"	LOC_Os09g31458.1
Chr9	18962060	18963967	-	"ID=LOC_Os09g31466.1;Name=LOC_Os09g31466.1;Parent=LOC_Os09g31466"	LOC_Os09g31466.1
Chr9	18964580	18968444	-	"ID=LOC_Os09g31470.1;Name=LOC_Os09g31470.1;Parent=LOC_Os09g31470"	LOC_Os09g31470.1
Chr9	19443222	19444839	+	"ID=LOC_Os09g32570.1;Name=LOC_Os09g32570.1;Parent=LOC_Os09g32570"	LOC_Os09g32570.1
Chr9	19445271	19448189	-	"ID=LOC_Os09g32580.1;Name=LOC_Os09g32580.1;Parent=LOC_Os09g32580"	LOC_Os09g32580.1
Chr9	19454864	19457637	-	"ID=LOC_Os09g32600.1;Name=LOC_Os09g32600.1;Parent=LOC_Os09g32600"	LOC_Os09g32600.1
Chr9	19458952	19462724	-	"ID=LOC_Os09g32610.1;Name=LOC_Os09g32610.1;Parent=LOC_Os09g32610"	LOC_Os09g32610.1
Chr9	19900504	19904552	-	"ID=LOC_Os09g33690.1;Name=LOC_Os09g33690.1;Parent=LOC_Os09g33690"	LOC_Os09g33690.1
Chr9	18387472	18391685	+	"ID=LOC_Os09g30210.1;Name=LOC_Os09g30210.1;Parent=LOC_Os09g30210"	LOC_Os09g30210.1
Chr9	18391869	18397839	-	"ID=LOC_Os09g30220.1;Name=LOC_Os09g30220.1;Parent=LOC_Os09g30220"	LOC_Os09g30220.1
Chr9	18411578	18413165	+	"ID=LOC_Os09g30240.1;Name=LOC_Os09g30240.1;Parent=LOC_Os09g30240"	LOC_Os09g30240.1
Chr9	18414043	18422769	+	"ID=LOC_Os09g30250.1;Name=LOC_Os09g30250.1;Parent=LOC_Os09g30250"	LOC_Os09g30250.1
Chr9	18985507	18987209	+	"ID=LOC_Os09g31482.1;Name=LOC_Os09g31482.1;Parent=LOC_Os09g31482"	LOC_Os09g31482.1
Chr9	18987942	18991156	-	"ID=LOC_Os09g31486.1;Name=LOC_Os09g31486.1;Parent=LOC_Os09g31486"	LOC_Os09g31486.1
Chr9	18994539	18998420	-	"ID=LOC_Os09g31490.1;Name=LOC_Os09g31490.1;Parent=LOC_Os09g31490"	LOC_Os09g31490.1
Chr9	19468798	19471622	+	"ID=LOC_Os09g32640.1;Name=LOC_Os09g32640.1;Parent=LOC_Os09g32640"	LOC_Os09g32640.1
Chr9	19472457	19477167	+	"ID=LOC_Os09g32650.1;Name=LOC_Os09g32650.1;Parent=LOC_Os09g32650"	LOC_Os09g32650.1
Chr9	19478653	19482093	-	"ID=LOC_Os09g32660.1;Name=LOC_Os09g32660.1;Parent=LOC_Os09g32660"	LOC_Os09g32660.1
Chr9	19486068	19488097	-	"ID=LOC_Os09g32670.1;Name=LOC_Os09g32670.1;Parent=LOC_Os09g32670"	LOC_Os09g32670.1
Chr9	19498959	19503133	+	"ID=LOC_Os09g32680.1;Name=LOC_Os09g32680.1;Parent=LOC_Os09g32680"	LOC_Os09g32680.1
Chr9	18441076	18445160	+	"ID=LOC_Os09g30280.1;Name=LOC_Os09g30280.1;Parent=LOC_Os09g30280"	LOC_Os09g30280.1
Chr9	18464949	18468652	+	"ID=LOC_Os09g30330.1;Name=LOC_Os09g30330.1;Parent=LOC_Os09g30330"	LOC_Os09g30330.1
Chr9	19015610	19018754	-	"ID=LOC_Os09g31506.1;Name=LOC_Os09g31506.1;Parent=LOC_Os09g31506"	LOC_Os09g31506.1
Chr9	19503350	19506985	-	"ID=LOC_Os09g32690.2;Name=LOC_Os09g32690.2;Parent=LOC_Os09g32690"	LOC_Os09g32690.2
Chr9	19920850	19921510	-	"ID=LOC_Os09g33730.1;Name=LOC_Os09g33730.1;Parent=LOC_Os09g33730"	LOC_Os09g33730.1
Chr9	18469702	18474199	-	"ID=LOC_Os09g30350.1;Name=LOC_Os09g30350.1;Parent=LOC_Os09g30350"	LOC_Os09g30350.1
Chr9	18474987	18476381	-	"ID=LOC_Os09g30360.1;Name=LOC_Os09g30360.1;Parent=LOC_Os09g30360"	LOC_Os09g30360.1
Chr9	19509236	19512674	-	"ID=LOC_Os09g32710.1;Name=LOC_Os09g32710.1;Parent=LOC_Os09g32710"	LOC_Os09g32710.1
Chr9	19522112	19527787	-	"ID=LOC_Os09g32740.1;Name=LOC_Os09g32740.1;Parent=LOC_Os09g32740"	LOC_Os09g32740.1
Chr9	19533020	19540880	+	"ID=LOC_Os09g32750.1;Name=LOC_Os09g32750.1;Parent=LOC_Os09g32750"	LOC_Os09g32750.1
Chr9	19943524	19948721	+	"ID=LOC_Os09g33780.1;Name=LOC_Os09g33780.1;Parent=LOC_Os09g33780"	LOC_Os09g33780.1
Chr9	19950704	19953955	+	"ID=LOC_Os09g33790.1;Name=LOC_Os09g33790.1;Parent=LOC_Os09g33790"	LOC_Os09g33790.1
Chr9	19961104	19964404	+	"ID=LOC_Os09g33810.1;Name=LOC_Os09g33810.1;Parent=LOC_Os09g33810"	LOC_Os09g33810.1
Chr9	18496949	18500579	-	"ID=LOC_Os09g30400.3;Name=LOC_Os09g30400.3;Parent=LOC_Os09g30400"	LOC_Os09g30400.3
Chr9	18508902	18510789	-	"ID=LOC_Os09g30410.2;Name=LOC_Os09g30410.2;Parent=LOC_Os09g30410"	LOC_Os09g30410.2
Chr9	18511782	18514353	-	"ID=LOC_Os09g30411.1;Name=LOC_Os09g30411.1;Parent=LOC_Os09g30411"	LOC_Os09g30411.1
Chr9	18514572	18518316	-	"ID=LOC_Os09g30412.1;Name=LOC_Os09g30412.1;Parent=LOC_Os09g30412"	LOC_Os09g30412.1
Chr9	18533843	18536194	-	"ID=LOC_Os09g30438.1;Name=LOC_Os09g30438.1;Parent=LOC_Os09g30438"	LOC_Os09g30438.1
Chr9	19103942	19108920	+	"ID=LOC_Os09g32010.1;Name=LOC_Os09g32010.1;Parent=LOC_Os09g32010"	LOC_Os09g32010.1
Chr9	19119277	19121242	-	"ID=LOC_Os09g32030.1;Name=LOC_Os09g32030.1;Parent=LOC_Os09g32030"	LOC_Os09g32030.1
Chr9	19562275	19565838	+	"ID=LOC_Os09g32800.1;Name=LOC_Os09g32800.1;Parent=LOC_Os09g32800"	LOC_Os09g32800.1
Chr9	19566172	19568924	+	"ID=LOC_Os09g32810.2;Name=LOC_Os09g32810.2;Parent=LOC_Os09g32810"	LOC_Os09g32810.2
Chr9	19965202	19970152	+	"ID=LOC_Os09g33820.2;Name=LOC_Os09g33820.2;Parent=LOC_Os09g33820"	LOC_Os09g33820.2
Chr9	18543826	18549134	-	"ID=LOC_Os09g30446.1;Name=LOC_Os09g30446.1;Parent=LOC_Os09g30446"	LOC_Os09g30446.1
Chr9	18564834	18565737	+	"ID=LOC_Os09g30462.1;Name=LOC_Os09g30462.1;Parent=LOC_Os09g30462"	LOC_Os09g30462.1
Chr9	19121826	19125032	-	"ID=LOC_Os09g32040.1;Name=LOC_Os09g32040.1;Parent=LOC_Os09g32040"	LOC_Os09g32040.1
Chr9	19125390	19129934	-	"ID=LOC_Os09g32050.1;Name=LOC_Os09g32050.1;Parent=LOC_Os09g32050"	LOC_Os09g32050.1
Chr9	19581485	19586210	-	"ID=LOC_Os09g32840.1;Name=LOC_Os09g32840.1;Parent=LOC_Os09g32840"	LOC_Os09g32840.1
Chr9	19589542	19592781	+	"ID=LOC_Os09g32860.1;Name=LOC_Os09g32860.1;Parent=LOC_Os09g32860"	LOC_Os09g32860.1
Chr9	19991623	19995868	+	"ID=LOC_Os09g33860.1;Name=LOC_Os09g33860.1;Parent=LOC_Os09g33860"	LOC_Os09g33860.1
Chr9	18569419	18574041	-	"ID=LOC_Os09g30474.1;Name=LOC_Os09g30474.1;Parent=LOC_Os09g30474"	LOC_Os09g30474.1
Chr9	18576959	18581280	+	"ID=LOC_Os09g30478.1;Name=LOC_Os09g30478.1;Parent=LOC_Os09g30478"	LOC_Os09g30478.1
Chr9	18611277	18613150	-	"ID=LOC_Os09g30486.1;Name=LOC_Os09g30486.1;Parent=LOC_Os09g30486"	LOC_Os09g30486.1
Chr9	19150469	19155796	-	"ID=LOC_Os09g32090.1;Name=LOC_Os09g32090.1;Parent=LOC_Os09g32090"	LOC_Os09g32090.1
Chr9	19180036	19183143	+	"ID=LOC_Os09g32130.1;Name=LOC_Os09g32130.1;Parent=LOC_Os09g32130"	LOC_Os09g32130.1
Chr9	19613306	19617876	+	"ID=LOC_Os09g32910.1;Name=LOC_Os09g32910.1;Parent=LOC_Os09g32910"	LOC_Os09g32910.1
Chr9	19997000	19999794	+	"ID=LOC_Os09g33870.1;Name=LOC_Os09g33870.1;Parent=LOC_Os09g33870"	LOC_Os09g33870.1
Chr9	20001090	20006564	+	"ID=LOC_Os09g33876.1;Name=LOC_Os09g33876.1;Parent=LOC_Os09g33876"	LOC_Os09g33876.1
Chr9	20006924	20007675	+	"ID=LOC_Os09g33882.1;Name=LOC_Os09g33882.1;Parent=LOC_Os09g33882"	LOC_Os09g33882.1
Chr9	20011528	20016295	+	"ID=LOC_Os09g33900.1;Name=LOC_Os09g33900.1;Parent=LOC_Os09g33900"	LOC_Os09g33900.1
Chr9	18641600	18642309	+	"ID=LOC_Os09g30506.1;Name=LOC_Os09g30506.1;Parent=LOC_Os09g30506"	LOC_Os09g30506.1
Chr9	18642411	18643998	-	"ID=LOC_Os09g30510.1;Name=LOC_Os09g30510.1;Parent=LOC_Os09g30510"	LOC_Os09g30510.1
Chr9	18662882	18663721	+	"ID=LOC_Os09g31000.1;Name=LOC_Os09g31000.1;Parent=LOC_Os09g31000"	LOC_Os09g31000.1
Chr9	18664104	18665946	+	"ID=LOC_Os09g31019.1;Name=LOC_Os09g31019.1;Parent=LOC_Os09g31019"	LOC_Os09g31019.1
Chr9	18667420	18668252	+	"ID=LOC_Os09g31025.1;Name=LOC_Os09g31025.1;Parent=LOC_Os09g31025"	LOC_Os09g31025.1
Chr9	18669317	18671727	+	"ID=LOC_Os09g31031.1;Name=LOC_Os09g31031.1;Parent=LOC_Os09g31031"	LOC_Os09g31031.1
Chr9	19185853	19187966	-	"ID=LOC_Os09g32150.1;Name=LOC_Os09g32150.1;Parent=LOC_Os09g32150"	LOC_Os09g32150.1
Chr9	19195347	19196161	-	"ID=LOC_Os09g32169.1;Name=LOC_Os09g32169.1;Parent=LOC_Os09g32169"	LOC_Os09g32169.1
Chr9	19215876	19219715	+	"ID=LOC_Os09g32200.1;Name=LOC_Os09g32200.1;Parent=LOC_Os09g32200"	LOC_Os09g32200.1
Chr9	19220516	19227564	-	"ID=LOC_Os09g32210.1;Name=LOC_Os09g32210.1;Parent=LOC_Os09g32210"	LOC_Os09g32210.1
Chr9	20015571	20019391	-	"ID=LOC_Os09g33910.1;Name=LOC_Os09g33910.1;Parent=LOC_Os09g33910"	LOC_Os09g33910.1
Chr9	20019441	20023423	+	"ID=LOC_Os09g33920.1;Name=LOC_Os09g33920.1;Parent=LOC_Os09g33920"	LOC_Os09g33920.1
Chr9	18673330	18674857	-	"ID=LOC_Os09g31050.1;Name=LOC_Os09g31050.1;Parent=LOC_Os09g31050"	LOC_Os09g31050.1
Chr9	18687740	18694228	-	"ID=LOC_Os09g31090.2;Name=LOC_Os09g31090.2;Parent=LOC_Os09g31090"	LOC_Os09g31090.2
Chr9	18707883	18710315	+	"ID=LOC_Os09g31120.1;Name=LOC_Os09g31120.1;Parent=LOC_Os09g31120"	LOC_Os09g31120.1
Chr9	19235193	19238716	+	"ID=LOC_Os09g32220.1;Name=LOC_Os09g32220.1;Parent=LOC_Os09g32220"	LOC_Os09g32220.1
Chr9	19239243	19240737	-	"ID=LOC_Os09g32230.1;Name=LOC_Os09g32230.1;Parent=LOC_Os09g32230"	LOC_Os09g32230.1
Chr9	19241002	19244486	-	"ID=LOC_Os09g32240.1;Name=LOC_Os09g32240.1;Parent=LOC_Os09g32240"	LOC_Os09g32240.1
Chr9	19653389	19659766	+	"ID=LOC_Os09g32948.1;Name=LOC_Os09g32948.1;Parent=LOC_Os09g32948"	LOC_Os09g32948.1
Chr9	18715286	18718864	+	"ID=LOC_Os09g31130.1;Name=LOC_Os09g31130.1;Parent=LOC_Os09g31130"	LOC_Os09g31130.1
Chr9	18735015	18739476	+	"ID=LOC_Os09g31140.1;Name=LOC_Os09g31140.1;Parent=LOC_Os09g31140"	LOC_Os09g31140.1
Chr9	18751895	18754232	-	"ID=LOC_Os09g31180.1;Name=LOC_Os09g31180.1;Parent=LOC_Os09g31180"	LOC_Os09g31180.1
Chr9	18760704	18761836	+	"ID=LOC_Os09g31200.1;Name=LOC_Os09g31200.1;Parent=LOC_Os09g31200"	LOC_Os09g31200.1
Chr9	18769773	18771506	+	"ID=LOC_Os09g31210.1;Name=LOC_Os09g31210.1;Parent=LOC_Os09g31210"	LOC_Os09g31210.1
Chr9	19244915	19249815	+	"ID=LOC_Os09g32250.2;Name=LOC_Os09g32250.2;Parent=LOC_Os09g32250"	LOC_Os09g32250.2
Chr9	19265965	19267681	+	"ID=LOC_Os09g32274.1;Name=LOC_Os09g32274.1;Parent=LOC_Os09g32274"	LOC_Os09g32274.1
Chr9	19671224	19673501	+	"ID=LOC_Os09g32960.1;Name=LOC_Os09g32960.1;Parent=LOC_Os09g32960"	LOC_Os09g32960.1
Chr9	19674566	19677041	-	"ID=LOC_Os09g32964.1;Name=LOC_Os09g32964.1;Parent=LOC_Os09g32964"	LOC_Os09g32964.1
Chr9	19677776	19681379	-	"ID=LOC_Os09g32968.2;Name=LOC_Os09g32968.2;Parent=LOC_Os09g32968"	LOC_Os09g32968.2
Chr9	19683541	19685873	-	"ID=LOC_Os09g32976.1;Name=LOC_Os09g32976.1;Parent=LOC_Os09g32976"	LOC_Os09g32976.1
Chr9	20031941	20037639	+	"ID=LOC_Os09g33940.1;Name=LOC_Os09g33940.1;Parent=LOC_Os09g33940"	LOC_Os09g33940.1
Chr9	20039465	20040401	-	"ID=LOC_Os09g33950.1;Name=LOC_Os09g33950.1;Parent=LOC_Os09g33950"	LOC_Os09g33950.1
Chr9	20059588	20066614	+	"ID=LOC_Os09g33980.1;Name=LOC_Os09g33980.1;Parent=LOC_Os09g33980"	LOC_Os09g33980.1
Chr9	18779539	18782063	-	"ID=LOC_Os09g31220.1;Name=LOC_Os09g31220.1;Parent=LOC_Os09g31220"	LOC_Os09g31220.1
Chr9	19272307	19275775	-	"ID=LOC_Os09g32290.2;Name=LOC_Os09g32290.2;Parent=LOC_Os09g32290"	LOC_Os09g32290.2
Chr9	19279855	19286073	+	"ID=LOC_Os09g32300.1;Name=LOC_Os09g32300.1;Parent=LOC_Os09g32300"	LOC_Os09g32300.1
Chr9	19693385	19696029	-	"ID=LOC_Os09g32988.1;Name=LOC_Os09g32988.1;Parent=LOC_Os09g32988"	LOC_Os09g32988.1
Chr9	19696286	19698762	-	"ID=LOC_Os09g32992.1;Name=LOC_Os09g32992.1;Parent=LOC_Os09g32992"	LOC_Os09g32992.1
Chr9	19702022	19706618	-	"ID=LOC_Os09g33450.1;Name=LOC_Os09g33450.1;Parent=LOC_Os09g33450"	LOC_Os09g33450.1
Chr9	20066957	20069513	-	"ID=LOC_Os09g33986.1;Name=LOC_Os09g33986.1;Parent=LOC_Os09g33986"	LOC_Os09g33986.1
Chr9	20070523	20073652	-	"ID=LOC_Os09g33992.2;Name=LOC_Os09g33992.2;Parent=LOC_Os09g33992"	LOC_Os09g33992.2
Chr9	18782720	18788014	-	"ID=LOC_Os09g31230.1;Name=LOC_Os09g31230.1;Parent=LOC_Os09g31230"	LOC_Os09g31230.1
Chr9	18799238	18800124	-	"ID=LOC_Os09g31260.1;Name=LOC_Os09g31260.1;Parent=LOC_Os09g31260"	LOC_Os09g31260.1
Chr9	19286853	19289900	+	"ID=LOC_Os09g32310.1;Name=LOC_Os09g32310.1;Parent=LOC_Os09g32310"	LOC_Os09g32310.1
